mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.07537951469421386,0.02449797289870855,0.004466915130615234,0.001303792400705346,0.0001,"(16,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.5824095582149037,0.550653430042475,0.6653814802875114,0.6088646384479718,0.31288916310175185,0.5440396540189228,0.12155053141880572,11
0.06184744834899902,0.013996179727892554,0.00451364517211914,0.0006437286553541811,0.0001,"(16,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.7710691509425687,0.7703148567119156,0.8074962799770246,0.7157014013118664,0.7488039084751675,0.7626771194837085,0.030122093057246526,2
0.10952110290527343,0.012578698793716748,0.004737472534179688,0.0004890805924951822,0.0001,"(32,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.69722757348376,0.6204327772164584,0.7212634295570521,0.5183093613620997,0.6329239849006415,0.6380314253040023,0.07085325884924651,9
0.06709575653076172,0.023150094612560748,0.004792213439941406,0.0017012376047174905,0.0001,"(32,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.7623639578398049,0.7643308085809888,0.7961038961038961,0.7017115600448933,0.7264478214522018,0.750191608804357,0.03277225577217423,3
0.14194555282592775,0.024405686493889182,0.004100131988525391,0.0010036214203079437,0.0001,"(32, 16)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.7220360735896987,0.5876686465268324,0.7313644688644689,0.6121312263414047,0.7607748560286681,0.6827950542702146,0.06931393098253923,8
0.05983047485351563,0.016541393219040443,0.0038257122039794924,0.0014937639021446129,0.0001,"(32, 16)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.7265989512366324,0.6588419640354038,0.7911641048824594,0.7410891256553358,0.7594025692617242,0.7354193430143112,0.04394704616822058,5
0.07037324905395508,0.024791477340124487,0.003983402252197265,0.0010518916238417223,0.01,"(16,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.5824095582149037,0.550653430042475,0.6653814802875114,0.6088646384479718,0.31288916310175185,0.5440396540189228,0.12155053141880572,11
0.051153135299682614,0.014065324808128188,0.004546928405761719,0.0010756843610039552,0.01,"(16,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.7710691509425687,0.7766438462955876,0.8074962799770246,0.7336306645330333,0.7488039084751675,0.7675287700446763,0.025269439092430186,1
0.0944819450378418,0.02200555210110966,0.0031656742095947264,0.00015211624029039868,0.01,"(32,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.69722757348376,0.6204327772164584,0.7212634295570521,0.5183093613620997,0.6329239849006415,0.6380314253040023,0.07085325884924651,9
0.0548588752746582,0.01906566914309558,0.003934288024902343,0.0012353193929478324,0.01,"(32,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.7623639578398049,0.7576747453459781,0.7698872962030857,0.7017115600448933,0.7264478214522018,0.7436170761771927,0.025651680977533866,4
0.10814433097839356,0.02490104268457993,0.0037051677703857423,0.0012682802166257446,0.01,"(32, 16)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.7483974358974359,0.5876686465268324,0.7313644688644689,0.6177492038694946,0.7466791641485808,0.6863717838613625,0.06922408704463412,7
0.058375310897827146,0.021844930670975968,0.003636789321899414,0.0017326928695202957,0.01,"(32, 16)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.7334121574627904,0.6578108729931172,0.7768307523209483,0.7245161828495161,0.7752352355123017,0.7335610402277348,0.043425628341771515,6
