mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.012107563018798829,0.0007234651150022512,0.005487775802612305,0.0012119753606406672,0.1,{'model__C': 0.1},0.7728309671156413,0.7073999219941141,0.7618731611637789,0.7544087609877083,0.750447332335576,0.7493920287193637,0.02233732658954032,4
0.015226650238037109,0.0024633460823840414,0.0044920921325683595,0.0007328158178464373,1.0,{'model__C': 1},0.80745296785514,0.7914861767802943,0.7954141136218762,0.8352390852390853,0.795446329700098,0.8050077346392988,0.01603872987576496,3
0.04547219276428223,0.007446920724939719,0.006024551391601562,0.0025416110344305405,10.0,{'model__C': 10},0.8019546317136679,0.8132722007722007,0.8221303012969681,0.824037093773936,0.7896513034505168,0.810209106201458,0.012911005260438205,1
0.2952597618103027,0.0683440961000892,0.009387588500976563,0.002396414047193974,100.0,{'model__C': 100},0.8008628909229596,0.8047462008649222,0.8162533859902281,0.8232194121667806,0.7838719305385973,0.8057907640966976,0.01355754064236668,2
