mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__n_centers,param_model__width,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.42907156944274905,0.4724756355361357,0.008967447280883788,0.0028258228280920697,0.001,8,0.5,"{'model__alpha': 0.001, 'model__n_centers': 8, 'model__width': 0.5}",0.483077240099712,0.5066358024691358,0.5139466312840926,0.5085340944508402,0.4940392747215142,0.501246608605059,0.01118492780573053,16
0.08028221130371094,0.00391937297250327,0.007505989074707032,0.0012297993950794131,0.001,8,1.0,"{'model__alpha': 0.001, 'model__n_centers': 8, 'model__width': 1}",0.5474137931034483,0.568168418478016,0.5725235542973046,0.592967489457053,0.6065094991974642,0.5775165509066572,0.02048324278567528,14
0.0953291416168213,0.004136032039168281,0.006842327117919922,0.0017458983548979056,0.001,16,0.5,"{'model__alpha': 0.001, 'model__n_centers': 16, 'model__width': 0.5}",0.6734980630679556,0.6302612026052878,0.6396216095268876,0.5938220172675135,0.6295333173919975,0.6333472419719284,0.025447079087817726,11
0.08101763725280761,0.009241362674391337,0.005727195739746093,0.0017953986418605024,0.001,16,1.0,"{'model__alpha': 0.001, 'model__n_centers': 16, 'model__width': 1}",0.6870176418563515,0.6807657575272628,0.7049157646372974,0.682398166273025,0.6636267291387774,0.6837448118865428,0.013223812832279889,7
0.10494670867919922,0.009750713079547897,0.005851316452026367,0.0010112693088305128,0.001,32,0.5,"{'model__alpha': 0.001, 'model__n_centers': 32, 'model__width': 0.5}",0.7326388888888888,0.6710401721664275,0.7486907840566377,0.6886649264485956,0.7241114359974008,0.71302924151159,0.028760391911576262,3
0.11181178092956542,0.011635812745558395,0.0059722900390625,0.0016287320021125269,0.001,32,1.0,"{'model__alpha': 0.001, 'model__n_centers': 32, 'model__width': 1}",0.791791108335226,0.7038044443129364,0.7526940214604441,0.734761359921543,0.7598105841526895,0.7485723036365679,0.029003641085489577,1
0.0745077133178711,0.007376192839670062,0.007641887664794922,0.001883449400257297,0.01,8,0.5,"{'model__alpha': 0.01, 'model__n_centers': 8, 'model__width': 0.5}",0.4773584748584748,0.5066358024691358,0.5139466312840926,0.5085340944508402,0.48746829674249037,0.4987886599610067,0.013955061379284093,17
0.07576417922973633,0.00591590547289129,0.006672430038452149,0.0010638424377124901,0.01,8,1.0,"{'model__alpha': 0.01, 'model__n_centers': 8, 'model__width': 1}",0.5663169563323964,0.568168418478016,0.5704838600983895,0.5913761616897882,0.6008502027772982,0.5794391198751777,0.014002456941711889,13
0.09277677536010742,0.010165076021558235,0.006046009063720703,0.0012013513984674257,0.01,16,0.5,"{'model__alpha': 0.01, 'model__n_centers': 16, 'model__width': 0.5}",0.6734980630679556,0.6302612026052878,0.6396216095268876,0.5938220172675135,0.6295333173919975,0.6333472419719284,0.025447079087817726,11
0.07546887397766114,0.012122434870634866,0.005896615982055664,0.0017895643367321426,0.01,16,1.0,"{'model__alpha': 0.01, 'model__n_centers': 16, 'model__width': 1}",0.6662538843850173,0.6811634311016779,0.6998935322124171,0.6706372147548618,0.6690497820895398,0.6773995689087029,0.012327365499939673,8
0.10715208053588868,0.011448640953929976,0.005098819732666016,0.0013492825240111908,0.01,32,0.5,"{'model__alpha': 0.01, 'model__n_centers': 32, 'model__width': 0.5}",0.7239858906525573,0.6710401721664275,0.7486907840566377,0.6951886504005381,0.7169977303718347,0.711180645529599,0.02635080560842811,4
0.09837608337402344,0.007637417034495934,0.0051113605499267575,0.0006435475902910407,0.01,32,1.0,"{'model__alpha': 0.01, 'model__n_centers': 32, 'model__width': 1}",0.759359639408599,0.7306680663221361,0.7447246464169964,0.7390682234432235,0.7234323700990367,0.7394505891379983,0.0123129867585025,2
0.0623051643371582,0.008178370974620121,0.006598091125488282,0.0010322856507044454,0.1,8,0.5,"{'model__alpha': 0.1, 'model__n_centers': 8, 'model__width': 0.5}",0.46774309024309024,0.5066358024691358,0.5220628566899176,0.5089872857608089,0.4874403747108229,0.4985738819747551,0.01897186430710478,18
0.0821995735168457,0.008958052774611303,0.007436180114746093,0.0003861977885840225,0.1,8,1.0,"{'model__alpha': 0.1, 'model__n_centers': 8, 'model__width': 1}",0.5312005338784435,0.5599521457455888,0.5290551511169804,0.5920242573318673,0.6132572887965247,0.5650978753738809,0.03322332136402154,15
0.10152101516723633,0.005049289253052236,0.007833242416381836,0.0010810818883290423,0.1,16,0.5,"{'model__alpha': 0.1, 'model__n_centers': 16, 'model__width': 0.5}",0.6591704552644185,0.6292285478828825,0.6562350382837198,0.5938220172675135,0.6424075030617851,0.636172712352064,0.02371526306143104,10
0.08664021492004395,0.007503756763962248,0.006307077407836914,0.001406349415623445,0.1,16,1.0,"{'model__alpha': 0.1, 'model__n_centers': 16, 'model__width': 1}",0.6775295992714025,0.669442702454116,0.6670865923279262,0.6234955726834635,0.6597504138447473,0.659460976116331,0.018856585291597804,9
0.12953591346740723,0.010625540996287012,0.00544123649597168,0.0010189695157052456,0.1,32,0.5,"{'model__alpha': 0.1, 'model__n_centers': 32, 'model__width': 0.5}",0.7204102381053857,0.6753064127994574,0.7231014993373458,0.6643077361947709,0.6966735966735967,0.6959598966221113,0.023509235708948802,5
0.10054731369018555,0.004647943141229398,0.005611991882324219,0.0010800619164400664,0.1,32,1.0,"{'model__alpha': 0.1, 'model__n_centers': 32, 'model__width': 1}",0.7134533182605675,0.6673022682024307,0.7099454365079365,0.6741364255899139,0.7002340229937238,0.6930142943109144,0.018836262752543735,6
