mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.08290095329284668,0.044982047939504784,0.004858827590942383,0.0017998007505167345,0.0001,"(16,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.6663018066455882,0.2994162087912088,0.23661186873404322,0.6496256713011892,0.7014462671715266,0.5106803645287112,0.19983070085369478,10
0.061760234832763675,0.018243169781741612,0.005702495574951172,0.0019451210710967081,0.0001,"(16,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.7483982683982684,0.8229077454077454,0.7844065428242643,0.7510523772435624,0.7543968348175163,0.7722323537382714,0.028463896304756597,2
0.08401470184326172,0.019598548805916112,0.004580831527709961,0.0012944218598249315,0.0001,"(32,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.4557569296375266,0.6051132246376811,0.6605513391629545,0.6608107531339935,0.6642517548435511,0.6092968002831414,0.0798658328797643,7
0.060969066619873044,0.007260357004713095,0.004093790054321289,0.0006493209189412836,0.0001,"(32,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.7721890948160086,0.7974584265770278,0.7761881314512894,0.816895218002813,0.6965412551052921,0.7718544251904861,0.040927263544389386,3
0.07093300819396972,0.009787512761189955,0.004003047943115234,0.0008330414072460222,0.0001,"(32, 16)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.5325262375118903,0.4567159096862067,0.4052983111849391,0.4745925892603011,0.558366052552099,0.4854998200390872,0.05459072262191264,11
0.06888856887817382,0.010772373562922944,0.004197359085083008,0.0013589742225011336,0.0001,"(32, 16)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.736984126984127,0.7819975571840995,0.7980634278002698,0.8214740857323977,0.6799971979503572,0.7637032791302502,0.050146560479264475,5
0.0867654800415039,0.031653500166435,0.00491642951965332,0.0009557290353797807,0.01,"(16,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.6663018066455882,0.30429394996596326,0.6547418527603808,0.6496256713011892,0.7014462671715266,0.5952819095689297,0.14661338173808833,9
0.05583081245422363,0.0111295813897207,0.004340600967407226,0.0009100437651512526,0.01,"(16,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.7483982683982684,0.8162695590327169,0.7787254901960784,0.7869414327747661,0.7543968348175163,0.7769463170438693,0.024383828191000843,1
0.08703670501708985,0.028655699272532347,0.00479741096496582,0.0019436099542093643,0.01,"(32,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.4557569296375266,0.6051132246376811,0.6605513391629545,0.6608107531339935,0.6642517548435511,0.6092968002831414,0.0798658328797643,7
0.055771493911743165,0.014397335093551412,0.0033595085144042967,0.000534800230305244,0.01,"(32,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.7653199527828436,0.7034065524944155,0.7761881314512894,0.8168348505668156,0.6965412551052921,0.7516581484801312,0.04561240161782637,6
0.07238950729370117,0.0159255451965642,0.004146718978881836,0.001331187598653497,0.01,"(32, 16)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.5325262375118903,0.4567159096862067,0.4052983111849391,0.4745925892603011,0.558366052552099,0.4854998200390872,0.05459072262191264,11
0.06655149459838867,0.016161619597276317,0.005097389221191406,0.001292854769741925,0.01,"(32, 16)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.7311198670655428,0.8009779516358464,0.8297513952308473,0.7963302083411898,0.6799971979503572,0.7676353240447568,0.0544193958856545,4
