mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.11216554641723633,0.037736799454616,0.005328226089477539,0.001027305507738524,0.0001,"(16,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.6884399213710447,0.5270690712261875,0.6002606813476379,0.611622986771017,0.6254956273048222,0.6105776576041418,0.05170356786506289,10
0.06251239776611328,0.01497624547239677,0.0036497116088867188,0.000895559760377728,0.0001,"(16,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.7715510700886602,0.7716666666666666,0.7674220796464771,0.6368945343253032,0.7982123510292524,0.7491493403512719,0.05718580413649349,5
0.08894386291503906,0.01015485591054156,0.00599522590637207,0.0012111661884728225,0.0001,"(32,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.6645615581986064,0.6845879412780616,0.638995935571278,0.6362535708662302,0.6284501900940257,0.6505698392016404,0.02088630714277779,8
0.05905838012695312,0.021504230507569843,0.004568147659301758,0.0009248785614501039,0.0001,"(32,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.7762367678294374,0.7141946455096315,0.637930672443042,0.8133410075839653,0.8259530592863926,0.7535312305304938,0.06963982780966975,4
0.08325247764587403,0.031375668290659416,0.003303050994873047,0.000719309746131937,0.0001,"(32, 16)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.7420751546778944,0.5863127885186709,0.7122774528914879,0.26083505866114565,0.5981959721567589,0.5799392853811917,0.17088175230693525,12
0.0602294921875,0.010687826810283423,0.003358268737792969,0.0008547630476813593,0.0001,"(32, 16)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.7800859293256095,0.7692470591995908,0.7858282915181022,0.6912021920205031,0.792025552244092,0.7636778048615795,0.03700593584759527,1
0.08123650550842285,0.019320092743485343,0.004015398025512695,0.0011223993482735585,0.01,"(16,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.6884399213710447,0.5270690712261875,0.6002606813476379,0.611622986771017,0.6254956273048222,0.6105776576041418,0.05170356786506289,10
0.07327537536621094,0.018084958810757813,0.004477024078369141,0.0002779794184182242,0.01,"(16,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.8031118894149247,0.7716666666666666,0.7674220796464771,0.6436899029571443,0.7982123510292524,0.756820577942893,0.05828809862833008,2
0.11937236785888672,0.02298301432455799,0.00406351089477539,0.0022642660161024657,0.01,"(32,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.6723194253314735,0.6845879412780616,0.638995935571278,0.6362535708662302,0.6545376712328768,0.657338908855984,0.0187394168591157,7
0.06290082931518555,0.027937300161341785,0.0051038265228271484,0.0017961843395099164,0.01,"(32,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.7082654999321666,0.7141946455096315,0.6305007545679188,0.8133410075839653,0.8259530592863926,0.7384509933760149,0.07268825799486421,6
0.1767275333404541,0.08358882038202148,0.007747077941894531,0.00470953284106841,0.01,"(32, 16)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.7367009867009867,0.6370806100217865,0.7119874352738202,0.26083505866114565,0.7350398790960155,0.6163287939507509,0.18140495907446622,9
0.1584850788116455,0.04468217798782888,0.010329294204711913,0.00476881460134536,0.01,"(32, 16)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.7926486952015122,0.7543091896504408,0.7742959731605653,0.6991432178932179,0.763281286181491,0.7567356724174454,0.031507881756695624,3
