mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.10078411102294922,0.016050961968391387,0.004235267639160156,0.0019265820949056428,0.0001,"(16,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.5050648521704642,0.6385796052842492,0.6314602169981917,0.5222871416808522,0.5614269788182832,0.5717637589904081,0.054829833613345764,11
0.04977550506591797,0.008824472937184578,0.00473179817199707,0.0013820164010244999,0.0001,"(16,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.7108871718998302,0.6734597125815642,0.6449010530137982,0.6988852919232666,0.675281136488033,0.6806828731812984,0.022826822696067475,6
0.11280183792114258,0.021417653314525505,0.004620981216430664,0.0014335288205566733,0.0001,"(32,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.6593633687167436,0.5877929541722645,0.6255277157951856,0.5748031174972823,0.6434621780658366,0.6181898668494625,0.03223095815217608,7
0.11415605545043946,0.041431143382918596,0.006183624267578125,0.0010705483453016273,0.0001,"(32,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.8150935639493991,0.7735301968635302,0.7081081081081081,0.8094409344409343,0.7775793517804686,0.7767504310284881,0.03810955357688086,2
0.09760503768920899,0.039832635653732115,0.004058837890625,0.001800943719940513,0.0001,"(32, 16)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.6537315620821391,0.6909840565938127,0.637613111526155,0.4489232340109533,0.5336396583884411,0.5929783245203002,0.0889508740873666,9
0.06189870834350586,0.019426141346537435,0.004738950729370117,0.001164258065350755,0.0001,"(32, 16)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.7525727211229494,0.8081394970664377,0.6675839874099899,0.7573487406758365,0.8102877903427537,0.7591865473235935,0.05185726089881898,4
0.08584098815917969,0.03958639451870587,0.0038846492767333984,0.0009514022297408892,0.01,"(16,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.5050648521704642,0.6385796052842492,0.6314602169981917,0.5222871416808522,0.5614269788182832,0.5717637589904081,0.054829833613345764,11
0.04505786895751953,0.008220806084232984,0.004645681381225586,0.001871444530375937,0.01,"(16,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.7108871718998302,0.6983794999481274,0.6449010530137982,0.6988852919232666,0.675281136488033,0.6856668306546111,0.023418439578180503,5
0.07698979377746581,0.012575229439010726,0.003429412841796875,0.0008556934809515628,0.01,"(32,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.6593633687167436,0.5877929541722645,0.6255277157951856,0.5748031174972823,0.6434621780658366,0.6181898668494625,0.03223095815217608,7
0.05939626693725586,0.014253864436279105,0.004134845733642578,0.0014249820926858974,0.01,"(32,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.8282923217133743,0.7735301968635302,0.7268985820716174,0.8225582183915516,0.7775793517804686,0.7857717341641084,0.036998011268870964,1
0.08614630699157715,0.03279501576375646,0.004154825210571289,0.0008853459233626004,0.01,"(32, 16)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.6537315620821391,0.6794825403550927,0.637613111526155,0.4489232340109533,0.5336396583884411,0.5906780212725563,0.08650166341441312,10
0.0597498893737793,0.012041269560247836,0.00432586669921875,0.0008824578078879352,0.01,"(32, 16)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.7442964654151869,0.80167234333901,0.6952177102519889,0.8029379150098328,0.8043984682480587,0.7697045804528155,0.04364384121993776,3
