mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.014278030395507813,0.0025907236784185107,0.006309795379638672,0.00222858653400055,0.1,{'model__C': 0.1},0.7793655261147522,0.7333583166777704,0.704287345606045,0.7288666432502049,0.8087924160409754,0.7509340495379495,0.03775640668360079,4
0.01731595993041992,0.002912835597278443,0.00401763916015625,0.0006340676089669414,1.0,{'model__C': 1},0.8064323619118139,0.7719982157482157,0.7776048152760481,0.7584221838206271,0.8206982625010196,0.7870311678515449,0.022992169676656363,2
0.03477792739868164,0.004796855079235724,0.004141521453857422,0.0008476572750851082,10.0,{'model__C': 10},0.8215010581827012,0.7647690029268976,0.7764437028030119,0.7570900688206046,0.8202164740414603,0.7880040613549351,0.027527706377329597,1
0.19341516494750977,0.04015736715413748,0.005519485473632813,0.0008899921847689859,100.0,{'model__C': 100},0.8085206822339925,0.732932305897019,0.7758176019045584,0.7634527572883738,0.8025829562594269,0.7766612607166741,0.027474915293246905,3
