mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.15100936889648436,0.034135310868503514,0.005290985107421875,0.0019001086632547302,0.0001,"(16,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.5929807212089646,0.5881151457238414,0.6691342917497313,0.6000858405274833,0.7015723024303093,0.630377660328066,0.04620172959143928,9
0.07195849418640136,0.01766122471279855,0.007159662246704101,0.0002172291533154428,0.0001,"(16,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.6745654011694919,0.6685671083029365,0.7463143631436314,0.8043144031654038,0.6735669515356294,0.7134656454634187,0.0537653205173188,6
0.1460594654083252,0.03398051603509238,0.007326745986938476,0.0023614663364616593,0.0001,"(32,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.6531195515046706,0.5819920275802628,0.6892883152059838,0.509575569358178,0.679075525771654,0.6226101978841498,0.06781119117993666,12
0.07684326171875,0.029415385731824575,0.00549468994140625,0.0018758599904005325,0.0001,"(32,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.8022780164130375,0.7435948826619886,0.6896435560098191,0.7673074702083464,0.7585817124707983,0.752281127552798,0.03678068367694909,3
0.09922995567321777,0.009881110983656865,0.004382991790771484,0.002046210198228241,0.0001,"(32, 16)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.5959276018099547,0.7442967651195499,0.6791133426399838,0.6828803480204342,0.7004454722492697,0.6805327059678385,0.04822431578677252,8
0.067529296875,0.030851619920082975,0.0036517620086669923,0.0005249160361791252,0.0001,"(32, 16)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.8101426940639269,0.7524933257715132,0.6963612161972818,0.7903996785575733,0.7745549535603715,0.7647903736301332,0.03909420279739001,2
0.08493194580078126,0.017203003252942255,0.0036664962768554687,0.001164805309315401,0.01,"(16,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.5929807212089646,0.5881151457238414,0.6691342917497313,0.6000858405274833,0.7015723024303093,0.630377660328066,0.04620172959143928,9
0.041251087188720705,0.02035366628905437,0.004337882995605469,0.0013841809327705783,0.01,"(16,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.6745654011694919,0.6685671083029365,0.7463143631436314,0.8043144031654038,0.6741215975805017,0.7135765746723932,0.05368339641243453,5
0.0878258228302002,0.02835971480873079,0.004210996627807617,0.001665118267716597,0.01,"(32,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.6531195515046706,0.5819920275802628,0.6964311723488409,0.509575569358178,0.679075525771654,0.6240387693127213,0.0692605935664852,11
0.05904421806335449,0.01436252848794654,0.004490470886230469,0.0014630944314000989,0.01,"(32,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.7898631859819074,0.7435948826619886,0.6896435560098191,0.7661924304754206,0.7535480859010271,0.7485684282060326,0.03327923131665653,4
0.11624054908752442,0.02324363809911186,0.004046297073364258,0.0009518835970032086,0.01,"(32, 16)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.6042291042291043,0.7507695524608818,0.6791133426399838,0.6828803480204342,0.7004454722492697,0.6834875639199348,0.04715048799842446,7
0.07484798431396485,0.021924795691696645,0.0036556243896484373,0.0008639725004593796,0.01,"(32, 16)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.8210979683582423,0.7702429149797572,0.702550434048362,0.7593730470442799,0.7821670196738992,0.7670862768209081,0.03841620727801728,1
