mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.10722732543945312,0.06075146165954139,0.008640241622924805,0.0022973964074722475,0.0001,"(16,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.22869864252337813,0.19645645645645646,0.46593393176047615,0.22385894414256968,0.24286010792860105,0.2715616165622963,0.09834423021948895,11
0.17606749534606933,0.06939911756115102,0.00808258056640625,0.0009731798568208347,0.0001,"(16,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.7326302122860262,0.7035057769234985,0.7685668498168499,0.7464779830307835,0.8162347474056334,0.7534831138925584,0.03780723785815173,5
0.2112663745880127,0.05607653017787121,0.008112049102783203,0.0006205823131152272,0.0001,"(32,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.5947630494505495,0.6414437518250029,0.7516792561582332,0.7338921360660491,0.5939210603186549,0.6631398507636979,0.06750179375508973,7
0.09523248672485352,0.013765120887834143,0.0057429313659667965,0.001652013931007991,0.0001,"(32,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.7231654316797708,0.7464574898785424,0.7817003593241239,0.8024545787334065,0.8407699310138333,0.7789095581259354,0.04135071140220751,3
0.17284207344055175,0.05390357522704452,0.0071544647216796875,0.001416929875779342,0.0001,"(32, 16)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.5798514113922366,0.6002979047096694,0.6883693154836078,0.608848069540941,0.6514885592357763,0.6257710520724463,0.03904821309949034,9
0.153314208984375,0.025804138429082694,0.006162023544311524,0.0015703306066876387,0.0001,"(32, 16)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.7922342206360178,0.8271252204585537,0.7515344384086119,0.8168363168363169,0.7684468877673636,0.7912354168213728,0.028425222740118147,1
0.09648432731628417,0.05071896835898613,0.008275842666625977,0.0026318845096882206,0.01,"(16,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.22869864252337813,0.19645645645645646,0.46593393176047615,0.22385894414256968,0.24286010792860105,0.2715616165622963,0.09834423021948895,11
0.1522047519683838,0.055247885583435685,0.01050395965576172,0.0036231774289356223,0.01,"(16,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.7326302122860262,0.695179247463232,0.7685668498168499,0.7464779830307835,0.8162347474056334,0.7518178080005049,0.040086597720019934,6
0.12496767044067383,0.0424135712092244,0.005322456359863281,0.0016143488928884258,0.01,"(32,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.5947630494505495,0.6414437518250029,0.7516792561582332,0.7338921360660491,0.5939210603186549,0.6631398507636979,0.06750179375508973,7
0.06463871002197266,0.01940754767381932,0.004966831207275391,0.0010996742680821983,0.01,"(32,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.7231654316797708,0.8062798874824191,0.7817003593241239,0.6960414790255279,0.8260261890370731,0.766642669309783,0.049394420271372225,4
0.08312826156616211,0.021289856814584507,0.0039327144622802734,0.0012961606526331602,0.01,"(32, 16)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.5798514113922366,0.6002979047096694,0.6883693154836078,0.608848069540941,0.6514885592357763,0.6257710520724463,0.03904821309949034,9
0.08947291374206542,0.019800053558754468,0.005242824554443359,0.0016223709819768322,0.01,"(32, 16)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.7855565356738559,0.8271252204585537,0.7440171166902366,0.7972418761892446,0.7619794911500442,0.7831840480323871,0.02869759435081628,2
