mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__n_centers,param_model__width,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.10581479072570801,0.009168422104083359,0.009492158889770508,0.0018281064288798129,0.001,8,0.5,"{'model__alpha': 0.001, 'model__n_centers': 8, 'model__width': 0.5}",0.4953898225957049,0.5341661465647267,0.5438339645055973,0.4096202915128341,0.5179775280898876,0.5001975506537502,0.04816945887635282,16
0.09749674797058105,0.005531083464051758,0.008777475357055664,0.0005075968078833024,0.001,8,1.0,"{'model__alpha': 0.001, 'model__n_centers': 8, 'model__width': 1}",0.5581309231655296,0.5702954369319649,0.5929285892901797,0.5352717612866743,0.5890313231546807,0.5691316067658059,0.021124174614988955,13
0.11179656982421875,0.00553019071282836,0.00856938362121582,0.0007114117420750146,0.001,16,0.5,"{'model__alpha': 0.001, 'model__n_centers': 16, 'model__width': 0.5}",0.5694805194805195,0.6198884073878728,0.6614870973447848,0.6834759884865929,0.6462132391011701,0.636109050360188,0.0392230470819255,10
0.11662282943725585,0.009434824863139102,0.00844883918762207,0.001479843174684903,0.001,16,1.0,"{'model__alpha': 0.001, 'model__n_centers': 16, 'model__width': 1}",0.5986289349204146,0.6963822099592695,0.6216418385536032,0.7104434220398076,0.6835972934515163,0.6621387397849222,0.04390881785258171,7
0.15448999404907227,0.007633312253599915,0.009138965606689453,0.0006909744675098363,0.001,32,0.5,"{'model__alpha': 0.001, 'model__n_centers': 32, 'model__width': 0.5}",0.6761208888656431,0.685842528068138,0.6458735288442987,0.6774551066217733,0.689753335586669,0.6750090775973044,0.015432797388579068,4
0.1539398193359375,0.010652585692901402,0.008895969390869141,0.001680164038515826,0.001,32,1.0,"{'model__alpha': 0.001, 'model__n_centers': 32, 'model__width': 1}",0.7162822866369447,0.6927164299115519,0.7445656966490299,0.7536832633328004,0.7414710268591547,0.7297437406778963,0.022282517148725013,1
0.08900542259216308,0.003053266846568869,0.008258867263793945,0.0010805088697154182,0.01,8,0.5,"{'model__alpha': 0.01, 'model__n_centers': 8, 'model__width': 0.5}",0.4953898225957049,0.5341661465647267,0.5438339645055973,0.4096202915128341,0.5179775280898876,0.5001975506537502,0.04816945887635282,16
0.09088048934936524,0.0055036288504399546,0.008852767944335937,0.0012178631189246002,0.01,8,1.0,"{'model__alpha': 0.01, 'model__n_centers': 8, 'model__width': 1}",0.5503902904946973,0.5702497417021827,0.6054810663780459,0.5294578090879576,0.5838212486178825,0.5678800312561532,0.02628967085779068,14
0.11060004234313965,0.00615909409379603,0.00880570411682129,0.0009932442393315,0.01,16,0.5,"{'model__alpha': 0.01, 'model__n_centers': 16, 'model__width': 0.5}",0.5694805194805195,0.6198884073878728,0.6614870973447848,0.6834759884865929,0.6462132391011701,0.636109050360188,0.0392230470819255,10
0.1041109561920166,0.00857058076480909,0.007933616638183594,0.0007124859427187745,0.01,16,1.0,"{'model__alpha': 0.01, 'model__n_centers': 16, 'model__width': 1}",0.6079035834346613,0.6779400313883073,0.6238645698713621,0.6887674387814483,0.7042650108631247,0.6605481268677807,0.037754748472703194,8
0.13138995170593262,0.0044357703728373716,0.007729816436767578,0.0010314939091720264,0.01,32,0.5,"{'model__alpha': 0.01, 'model__n_centers': 32, 'model__width': 0.5}",0.6761208888656431,0.6785485274819991,0.6434082892416226,0.6838392103808444,0.688842320577564,0.6741518473095347,0.015987678330375323,5
0.18347768783569335,0.08350825224747212,0.00875244140625,0.00035483985708461695,0.01,32,1.0,"{'model__alpha': 0.01, 'model__n_centers': 32, 'model__width': 1}",0.6606057034836105,0.6941017316017316,0.7283921833024195,0.7538370634767508,0.7313671072218506,0.7136607578172727,0.03268657075727987,2
0.08851308822631836,0.0054358447580385464,0.008618354797363281,0.0002559535102292095,0.1,8,0.5,"{'model__alpha': 0.1, 'model__n_centers': 8, 'model__width': 0.5}",0.49502920975027065,0.5401497508326447,0.530882880437731,0.40994991689266025,0.5232249481239111,0.49984734120744356,0.04741046869885148,18
0.08477473258972168,0.006246147551191833,0.007204723358154297,0.0014072775610017285,0.1,8,1.0,"{'model__alpha': 0.1, 'model__n_centers': 8, 'model__width': 1}",0.5307669415364636,0.5246202200104766,0.5851476862712818,0.4983228208708491,0.543989343989344,0.536569402535683,0.028475103889485865,15
0.10099225044250489,0.007135855899689523,0.007571792602539063,0.0012566530913428384,0.1,16,0.5,"{'model__alpha': 0.1, 'model__n_centers': 16, 'model__width': 0.5}",0.5705467372134039,0.6149236781849721,0.6614870973447848,0.6830162393695549,0.6451719288035307,0.6350291361832493,0.039160876500413805,12
0.08690938949584961,0.002828688081515336,0.006619548797607422,0.0009064370937375581,0.1,16,1.0,"{'model__alpha': 0.1, 'model__n_centers': 16, 'model__width': 1}",0.584642711743209,0.6478133234047428,0.6441490545050055,0.6684568633282298,0.6770451108828489,0.6444214127728072,0.03233289623688068,9
0.13833770751953126,0.012498085785451637,0.008274364471435546,0.0014167041128611794,0.1,32,0.5,"{'model__alpha': 0.1, 'model__n_centers': 32, 'model__width': 0.5}",0.6282816384015785,0.6694964357647875,0.6656677128682799,0.6844014657388979,0.6844295703821605,0.6664553646311409,0.02055352281502537,6
0.1445384979248047,0.007047463503866958,0.009451675415039062,0.0009383183667429142,0.1,32,1.0,"{'model__alpha': 0.1, 'model__n_centers': 32, 'model__width': 1}",0.6197344521941297,0.6906266865944285,0.7029437701006328,0.6998732787468811,0.709774282314443,0.684590493990103,0.03300718475385037,3
