mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.08962945938110352,0.0442204416563415,0.004178524017333984,0.0017595557337455596,0.0001,"(16,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.7139082656473961,0.5739620737239486,0.6411575594121326,0.6077906711455006,0.3741450639928263,0.582192726784361,0.11387068372776007,9
0.05994338989257812,0.01764983282792825,0.004360723495483399,0.0012093732017329315,0.0001,"(16,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.8225506716357658,0.7892758562500377,0.7471239726141686,0.7404738843095007,0.7536313714181069,0.770611151245516,0.030965465708416993,5
0.07114644050598144,0.023792859904240495,0.004898357391357422,0.000822718607317044,0.0001,"(32,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.6843153807816255,0.414340494262221,0.29052141887962785,0.6251560659081716,0.522302651389087,0.5073272022441466,0.14218579119805264,12
0.07021703720092773,0.017820461882501668,0.005095195770263672,0.0019210907274591748,0.0001,"(32,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.8175826045544355,0.8493977888614798,0.8305260617760617,0.7469932432432433,0.6871173289356547,0.7863234054741749,0.06049478898921616,2
0.13115763664245605,0.040058683638359176,0.0043923377990722655,0.0012520110818441009,0.0001,"(32, 16)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.6517953671224984,0.5925843464918864,0.7482283368359318,0.7266431037317113,0.6398671026411069,0.671823651364627,0.05752228947549528,7
0.07474517822265625,0.020969423857146476,0.005056142807006836,0.001786436917199575,0.0001,"(32, 16)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.7639723913411127,0.7689879886938232,0.8328976496107446,0.7404858154858155,0.789397671750613,0.7791483033764218,0.031055981849335026,4
0.07997279167175293,0.031335831368874335,0.003164815902709961,0.0006752541051393159,0.01,"(16,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.7139082656473961,0.5739620737239486,0.6411575594121326,0.6077906711455006,0.3741450639928263,0.582192726784361,0.11387068372776007,9
0.058740854263305664,0.011294698171773374,0.003180074691772461,0.0007737764905905578,0.01,"(16,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.8106862860504797,0.7892758562500377,0.7471239726141686,0.7404738843095007,0.7464665384225979,0.7668053075293569,0.02801724525139748,6
0.06605639457702636,0.03341259614533082,0.004403257369995117,0.0012683132480123538,0.01,"(32,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.6843153807816255,0.414340494262221,0.29052141887962785,0.6918336236933798,0.522302651389087,0.5206627138011882,0.15514753958364136,11
0.0669701099395752,0.023980092716396624,0.003610372543334961,0.0013751486873119535,0.01,"(32,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.810783969607499,0.8493977888614798,0.8312626316349325,0.7741281593671618,0.6900590728715729,0.7911263244685293,0.05638516948638225,1
0.10558733940124512,0.030894897237207477,0.0033548355102539064,0.0008384397856236366,0.01,"(32, 16)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.6517953671224984,0.5970819877006076,0.7482283368359318,0.7188600872811398,0.6398671026411069,0.671166576316257,0.054875519115301113,8
0.08294882774353027,0.028456927227572617,0.004536867141723633,0.0012898738015140725,0.01,"(32, 16)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.7639723913411127,0.8025974025974026,0.8341767534129929,0.7647010893285533,0.730345426521024,0.779158612640217,0.0357735688057809,3
