mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.14065275192260743,0.0732506365712383,0.005435848236083984,0.001107762451949161,0.0001,"(16,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.6855556747479081,0.614944524818253,0.11291486291486291,0.33125668550704895,0.6165842690352494,0.4722512034046645,0.2171148428731526,12
0.08804221153259277,0.07542474253048242,0.006043529510498047,0.0020875420265699493,0.0001,"(16,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.7713068841727378,0.6403315737215789,0.7231164127296777,0.6847084238097659,0.7087911573552987,0.7056508903578118,0.04319910948920993,6
0.13686251640319824,0.03043985908629021,0.007542657852172852,0.00210407571471462,0.0001,"(32,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.338639301874596,0.6710736087158851,0.7202537375301602,0.6423346768174355,0.6841269841269841,0.6112856618130122,0.13860344676610326,9
0.045204544067382814,0.00691309756890428,0.004957675933837891,0.0010616429644620586,0.0001,"(32,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.7896483021483021,0.72105104104771,0.7366919034653227,0.6855013639806176,0.6963566519040589,0.7258498525092023,0.03662968808277617,3
0.1082496166229248,0.024500570925165856,0.0035613536834716796,0.000690898137283973,0.0001,"(32, 16)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.6882784046048442,0.6932488129606718,0.6573689577620698,0.578892638892639,0.5760983486030128,0.6387774325646475,0.05153247210011915,7
0.06473832130432129,0.010549025860746027,0.00476384162902832,0.0008916381068570609,0.0001,"(32, 16)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.8259221772379668,0.8026179279033161,0.8014228402458539,0.6622616022444789,0.7942086496434323,0.7772866394550095,0.05849232344950192,2
0.07675094604492187,0.04158054609887583,0.003994083404541016,0.0008270439624674195,0.01,"(16,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.6855556747479081,0.6432424165278878,0.11291486291486291,0.33125668550704895,0.6165842690352494,0.4779107817465914,0.2210930717292772,11
0.03433694839477539,0.005152491003977335,0.0030762672424316405,0.00037011931280641567,0.01,"(16,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.7713068841727378,0.6403315737215789,0.7281692188408606,0.6926587293195877,0.7080672268907563,0.7081067265891042,0.042962488382377234,5
0.0654416561126709,0.02200949744366831,0.0032976150512695314,0.000457391970445043,0.01,"(32,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.338639301874596,0.6710736087158851,0.7202537375301602,0.6423346768174355,0.6841269841269841,0.6112856618130122,0.13860344676610326,9
0.03484668731689453,0.004158263438869033,0.00432429313659668,0.0009631865635202572,0.01,"(32,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.7896483021483021,0.72105104104771,0.7366919034653227,0.6855013639806176,0.6963566519040589,0.7258498525092023,0.03662968808277617,3
0.10103764533996581,0.016599425289116836,0.003923559188842773,0.0010630415212899604,0.01,"(32, 16)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.6882784046048442,0.6998064335379364,0.6501310860875784,0.578892638892639,0.5761397848088325,0.6386496695863662,0.05256115001342394,8
0.06133866310119629,0.01182994967133683,0.003867435455322266,0.0012906253235321764,0.01,"(32, 16)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.8324478928005926,0.8026179279033161,0.7711913507195381,0.7103210678210679,0.7833694271194271,0.7799895332727884,0.04051283871800569,1
