mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__n_centers,param_model__width,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.05792403221130371,0.0030465314226857452,0.0043677806854248045,0.0007329824625633764,0.001,8,0.5,"{'model__alpha': 0.001, 'model__n_centers': 8, 'model__width': 0.5}",0.472136603618558,0.42353887142560487,0.40161203721995126,0.4130915608596043,0.48043873659755604,0.4381635619442549,0.03199955850757146,16
0.0587770938873291,0.005635630216996172,0.0045605659484863285,0.0010043850355832141,0.001,8,1.0,"{'model__alpha': 0.001, 'model__n_centers': 8, 'model__width': 1}",0.5975120213342733,0.5300624560168895,0.5274031452028338,0.5026671448632976,0.6242368742368742,0.5563763283308336,0.04628982725180922,13
0.07224783897399903,0.004087798786763687,0.005983734130859375,0.0022731059327090984,0.001,16,0.5,"{'model__alpha': 0.001, 'model__n_centers': 16, 'model__width': 0.5}",0.6125417130144606,0.588193242846338,0.5573165461973602,0.581281208135428,0.6619113355010938,0.6002488091389362,0.035501178602420524,11
0.07524971961975098,0.008403885139825758,0.004914236068725586,0.0007110168321140865,0.001,16,1.0,"{'model__alpha': 0.001, 'model__n_centers': 16, 'model__width': 1}",0.6633845819167882,0.6655484316920234,0.6189128816083396,0.6287903549763489,0.7023726939675795,0.655801788832216,0.029704390376672406,8
0.10857491493225098,0.007122819116376113,0.0077320575714111325,0.0024064048246575705,0.001,32,0.5,"{'model__alpha': 0.001, 'model__n_centers': 32, 'model__width': 0.5}",0.6795436951151769,0.6847914737759382,0.624847892967331,0.6321518810174511,0.7228495965845363,0.6688369078920868,0.036241905677856595,4
0.13455400466918946,0.008839005147175432,0.008261156082153321,0.002174055418629836,0.001,32,1.0,"{'model__alpha': 0.001, 'model__n_centers': 32, 'model__width': 1}",0.7344440716211134,0.7040550025250147,0.6879686929536327,0.7113255754036414,0.7793453541260558,0.7234277393258916,0.03170882682965535,1
0.07819199562072754,0.006043496792989096,0.0072075843811035155,0.0014679094392478222,0.01,8,0.5,"{'model__alpha': 0.01, 'model__n_centers': 8, 'model__width': 0.5}",0.472136603618558,0.42353887142560487,0.40161203721995126,0.4130915608596043,0.4754424272910188,0.4371643000829474,0.03071608540043854,17
0.07415757179260254,0.007821411884793064,0.006169414520263672,0.0012203246196646428,0.01,8,1.0,"{'model__alpha': 0.01, 'model__n_centers': 8, 'model__width': 1}",0.5970860177224653,0.5420153278272207,0.5207177239861167,0.5020837365147668,0.6170007783602395,0.5557807168821618,0.04417304361740538,14
0.09571056365966797,0.006991636256560661,0.0070765972137451175,0.0012949303734746229,0.01,16,0.5,"{'model__alpha': 0.01, 'model__n_centers': 16, 'model__width': 0.5}",0.6125417130144606,0.588193242846338,0.5526102941176471,0.581281208135428,0.6619113355010938,0.5993075587229936,0.036670117428844455,12
0.10478444099426269,0.005383903029858678,0.007601451873779297,0.001537550568893575,0.01,16,1.0,"{'model__alpha': 0.01, 'model__n_centers': 16, 'model__width': 1}",0.6633845819167882,0.657670791060194,0.6387860924145432,0.6228881212005609,0.7113674408302287,0.6588194054844629,0.029919381653041394,7
0.13682112693786622,0.009751700899379793,0.007458209991455078,0.0006864038512381116,0.01,32,0.5,"{'model__alpha': 0.01, 'model__n_centers': 32, 'model__width': 0.5}",0.6795436951151769,0.6773740101266318,0.6180536399847982,0.6353906761137216,0.7295549320569951,0.6679833906794647,0.03890538298757215,5
0.1592027187347412,0.03055322754407636,0.008168935775756836,0.0029452882740176457,0.01,32,1.0,"{'model__alpha': 0.01, 'model__n_centers': 32, 'model__width': 1}",0.7072168687549019,0.6853085867620751,0.6580659490284887,0.7229258603595504,0.7488431988824864,0.7044720927575006,0.0311051138257861,2
0.08053083419799804,0.006471162828273237,0.009162187576293945,0.0013268848821786615,0.1,8,0.5,"{'model__alpha': 0.1, 'model__n_centers': 8, 'model__width': 0.5}",0.45842334108784755,0.42353887142560487,0.4007917857864795,0.41317900365887983,0.46638066500354636,0.4324627333924716,0.025608302184214227,18
0.08165602684020996,0.005726110777656406,0.0072019100189208984,0.0014596637875125746,0.1,8,1.0,"{'model__alpha': 0.1, 'model__n_centers': 8, 'model__width': 1}",0.5671238918291239,0.5171822668781949,0.45910054950351875,0.4778184268797535,0.6024663742055046,0.5247383018592191,0.05367508609177573,15
0.10263819694519043,0.006168219766845014,0.006696081161499024,0.0009072868911414502,0.1,16,0.5,"{'model__alpha': 0.1, 'model__n_centers': 16, 'model__width': 0.5}",0.6209587024060069,0.604890114017903,0.558110474901147,0.5941011332230334,0.661420641361366,0.6078962131818912,0.03380370877901912,10
0.09619240760803223,0.0045706099043668815,0.008463287353515625,0.000906464222034929,0.1,16,1.0,"{'model__alpha': 0.1, 'model__n_centers': 16, 'model__width': 1}",0.658831925039316,0.6511592670894997,0.6076314546110138,0.619125839566907,0.6822680221513893,0.6438033016916251,0.027117832232128415,9
0.12675628662109376,0.0073813744546455074,0.0070770263671875,0.0005029719708416901,0.1,32,0.5,"{'model__alpha': 0.1, 'model__n_centers': 32, 'model__width': 0.5}",0.6712473761628321,0.6610044409613376,0.6050727407914668,0.6396899668958492,0.720291063248461,0.6594611176119894,0.03792248398387306,6
0.11502261161804199,0.0049396887299374605,0.0070879459381103516,0.0021948125075497505,0.1,32,1.0,"{'model__alpha': 0.1, 'model__n_centers': 32, 'model__width': 1}",0.6902708874714545,0.6482609344678311,0.64120452432722,0.674033539145101,0.6963804008434492,0.6700300572510112,0.02202210588394488,3
