mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.14270381927490233,0.03732290773921042,0.005890846252441406,0.0022486578139323684,0.0001,"(16,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.7216664713271133,0.7269375539923485,0.6783368805107937,0.6763122186945036,0.45110008923895134,0.6508706427527421,0.10208640103682222,11
0.048482227325439456,0.012652400462747564,0.004342555999755859,0.0009607571205017546,0.0001,"(16,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.8169778467146889,0.7784541714747664,0.7835598136802956,0.7447958191394264,0.6764997012523309,0.7600574704523017,0.04763516930596444,4
0.21690382957458496,0.05025679216032025,0.013828563690185546,0.007166020957857689,0.0001,"(32,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.6861908815729612,0.7198871080367214,0.6279029322799238,0.705477063518222,0.6470407879919164,0.677299754679949,0.03476304550805857,9
0.13980040550231934,0.03432420092596163,0.01523604393005371,0.01012635229457537,0.0001,"(32,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.7926062586321945,0.8109214038338517,0.7688320317428299,0.7272077718986519,0.691582805531748,0.7582300543278552,0.04353100375468467,5
0.4045984745025635,0.1053699698290154,0.010868692398071289,0.00109182684550541,0.0001,"(32, 16)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.7611484044812294,0.7520455257491383,0.7341476091476091,0.7029071472006254,0.6713260237423907,0.7243149420641986,0.033131524905876314,7
0.14621477127075194,0.05414454596204971,0.006888771057128906,0.0029053326157946037,0.0001,"(32, 16)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.7857645155520869,0.8158412086006589,0.7285233838931022,0.803716861124936,0.7418946757356568,0.7751481289812882,0.03424752795844479,1
0.17247624397277833,0.08001613783594544,0.006902074813842774,0.002710654106075651,0.01,"(16,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.7216664713271133,0.7269375539923485,0.6783368805107937,0.6763122186945036,0.45110008923895134,0.6508706427527421,0.10208640103682222,11
0.05375757217407227,0.007652257915586905,0.0054531097412109375,0.0009506993263721931,0.01,"(16,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.8169778467146889,0.7717699097005646,0.7835598136802956,0.7447958191394264,0.7479765330891438,0.7730159844648239,0.02633902893239262,3
0.1028076171875,0.016284822815870754,0.0035425662994384766,0.00036001914693149144,0.01,"(32,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.6861908815729612,0.7198871080367214,0.6279029322799238,0.705477063518222,0.6470407879919164,0.677299754679949,0.03476304550805857,9
0.03787198066711426,0.0068827072578876314,0.0036103248596191405,0.0008715400260766095,0.01,"(32,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.7926062586321945,0.8109214038338517,0.6882850306970025,0.7272077718986519,0.6806921020249772,0.7399425134173356,0.053202919764855534,6
0.10549960136413575,0.014633347406648055,0.0030975818634033205,0.0006544223611856277,0.01,"(32, 16)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.7611484044812294,0.7445928510421778,0.7341476091476091,0.7022442824233501,0.6756706750749938,0.723560764433872,0.030708675310172566,8
0.04399518966674805,0.00662875198097669,0.004100275039672851,0.0008807903785874781,0.01,"(32, 16)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.8012487512487512,0.7981793425872373,0.7285233838931022,0.7935679866390443,0.7492507492507493,0.7741540427237769,0.029632990173294422,2
