mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__n_centers,param_model__width,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.05646505355834961,0.00817333961338556,0.005736875534057617,0.0017685997958252252,0.001,8,0.5,"{'model__alpha': 0.001, 'model__n_centers': 8, 'model__width': 0.5}",0.4897286279675442,0.5433616445743311,0.46315688502173574,0.4891674875157431,0.5039251737467203,0.4978679637652149,0.02627991951301478,17
0.07099618911743164,0.015436139393506673,0.007158756256103516,0.0017397320758809466,0.001,8,1.0,"{'model__alpha': 0.001, 'model__n_centers': 8, 'model__width': 1}",0.5137349051966384,0.5887392900856793,0.5391350900116144,0.5683423788900462,0.5751637144390767,0.5570230757246111,0.027044309534703367,13
0.07134857177734374,0.009592682398579558,0.00492401123046875,0.0005133685271668582,0.001,16,0.5,"{'model__alpha': 0.001, 'model__n_centers': 16, 'model__width': 0.5}",0.5718725772361611,0.642793880743087,0.6225921788391571,0.6312023908421452,0.6617923097353478,0.6260506674791796,0.03010503958220594,11
0.06960120201110839,0.004525690931228909,0.005458450317382813,0.000954651625071054,0.001,16,1.0,"{'model__alpha': 0.001, 'model__n_centers': 16, 'model__width': 1}",0.6196546577827712,0.6617263014360674,0.6864721866849146,0.6539514740991617,0.7023874080255097,0.6648384056056849,0.028452520464180273,7
0.10066356658935546,0.007873089581017921,0.005386495590209961,0.0011940597863631232,0.001,32,0.5,"{'model__alpha': 0.001, 'model__n_centers': 32, 'model__width': 0.5}",0.643588050642999,0.6602593984482088,0.7406978472379316,0.6948708196033827,0.6711382935954195,0.6821108819055883,0.03369611867531128,4
0.09273462295532227,0.006151310341964591,0.0064789772033691405,0.0018686982274870184,0.001,32,1.0,"{'model__alpha': 0.001, 'model__n_centers': 32, 'model__width': 1}",0.6527849266139473,0.7696956571956572,0.7936229382431914,0.7325820140166132,0.7071311145809734,0.7311633301300765,0.04921113097793715,1
0.08006348609924316,0.013079519110113815,0.0066566944122314455,0.0017273421244755531,0.01,8,0.5,"{'model__alpha': 0.01, 'model__n_centers': 8, 'model__width': 0.5}",0.4897286279675442,0.5433616445743311,0.46315688502173574,0.4891674875157431,0.5039251737467203,0.4978679637652149,0.02627991951301478,17
0.06846747398376465,0.016590902424844057,0.006416893005371094,0.0010274746475900489,0.01,8,1.0,"{'model__alpha': 0.01, 'model__n_centers': 8, 'model__width': 1}",0.5083620411807042,0.5887392900856793,0.5316376617581436,0.5629784423793576,0.5704336043360434,0.5524302079479857,0.028733500573693206,14
0.07234811782836914,0.011240052641724877,0.006176567077636719,0.0013427414470351458,0.01,16,0.5,"{'model__alpha': 0.01, 'model__n_centers': 16, 'model__width': 0.5}",0.5791865847760737,0.6426225804021993,0.6225921788391571,0.6312023908421452,0.6693792906742122,0.6289966051067575,0.029473204061528886,10
0.0876591682434082,0.014727340001772714,0.006516265869140625,0.0014936801737888688,0.01,16,1.0,"{'model__alpha': 0.01, 'model__n_centers': 16, 'model__width': 1}",0.5941980392137234,0.6655862147048203,0.6977633477633477,0.6302689722303849,0.700779363890898,0.6577191875606349,0.04076286122687822,8
0.10244483947753906,0.010444510411537725,0.006246137619018555,0.0023132651776587056,0.01,32,0.5,"{'model__alpha': 0.01, 'model__n_centers': 32, 'model__width': 0.5}",0.636186080086257,0.6671898558730649,0.7167972674301788,0.6948708196033827,0.6711382935954195,0.6772364633176606,0.027200307726909963,6
0.09230585098266601,0.004696554892372292,0.005286312103271485,0.0007427223688766759,0.01,32,1.0,"{'model__alpha': 0.01, 'model__n_centers': 32, 'model__width': 1}",0.6371396089159019,0.7385875090777051,0.750762570323488,0.712694404361071,0.7122060153776572,0.7102780216111646,0.03949483318663073,2
0.07668452262878418,0.013171432747755759,0.00801239013671875,0.003396325769072783,0.1,8,0.5,"{'model__alpha': 0.1, 'model__n_centers': 8, 'model__width': 0.5}",0.4897286279675442,0.5433616445743311,0.4691853604154771,0.4954457169647043,0.4986075036075036,0.499265770705912,0.02431156265331784,16
0.07292213439941406,0.007447613713785628,0.006981706619262696,0.002684396689152489,0.1,8,1.0,"{'model__alpha': 0.1, 'model__n_centers': 8, 'model__width': 1}",0.5092300264461004,0.5632322820205318,0.49529003024286833,0.5198653610771113,0.5740536618347929,0.5323342723242809,0.030843962978174325,15
0.07474126815795898,0.004885086205863633,0.004050302505493164,0.0006808416867772908,0.1,16,0.5,"{'model__alpha': 0.1, 'model__n_centers': 16, 'model__width': 0.5}",0.5844064384041419,0.6426225804021993,0.613441127694859,0.608613657083035,0.664289961748086,0.6226747530664642,0.02784664997404213,12
0.0723832130432129,0.005232112253710087,0.005315160751342774,0.0019443950894632665,0.1,16,1.0,"{'model__alpha': 0.1, 'model__n_centers': 16, 'model__width': 1}",0.5592790660087656,0.6392014063444995,0.6797619047619048,0.6178273279432815,0.6782250368057765,0.6348589483728456,0.04453794959876582,9
0.11057443618774414,0.02394774802822427,0.006101369857788086,0.0017035684879093767,0.1,32,0.5,"{'model__alpha': 0.1, 'model__n_centers': 32, 'model__width': 0.5}",0.643991603186389,0.6933822245503755,0.7141110739253309,0.666781999794048,0.670940490430622,0.6778414783773531,0.023969764723282362,5
0.10391702651977539,0.007828567454223865,0.00542902946472168,0.0020973056467535134,0.1,32,1.0,"{'model__alpha': 0.1, 'model__n_centers': 32, 'model__width': 1}",0.6146964512983256,0.697735760971055,0.7164868527229802,0.6991170495389905,0.683243855806914,0.682255994067653,0.03538626216284687,3
