mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__n_centers,param_model__width,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.05347332954406738,0.003837283858010053,0.005127477645874024,0.0014317314461273524,0.001,8,0.5,"{'model__alpha': 0.001, 'model__n_centers': 8, 'model__width': 0.5}",0.5521547866641456,0.5316494936991504,0.4593814699792961,0.5266537834723726,0.4962276407623203,0.513213434915457,0.032321379180731344,16
0.05932745933532715,0.004293414037014123,0.005599403381347656,0.0007159152264873666,0.001,8,1.0,"{'model__alpha': 0.001, 'model__n_centers': 8, 'model__width': 1}",0.665072765072765,0.5587369366439134,0.5151248029184061,0.5668431551609121,0.5690619621342513,0.5749679243860496,0.0491211130377484,14
0.07798442840576172,0.005384556199188548,0.0056155681610107425,0.0007520182570658257,0.001,16,0.5,"{'model__alpha': 0.001, 'model__n_centers': 16, 'model__width': 0.5}",0.6756054495578121,0.6435500020024831,0.677558932335355,0.5860995216264198,0.6571534943091161,0.6479934799662372,0.033379782134291415,9
0.07550058364868165,0.004327278585367605,0.0054110527038574215,0.0018761289551012224,0.001,16,1.0,"{'model__alpha': 0.001, 'model__n_centers': 16, 'model__width': 1}",0.7203238834336394,0.6541685589364108,0.7586563493787299,0.6063636296376675,0.7271919779187221,0.6933408798610341,0.05520797526239718,4
0.10143628120422363,0.005570934571452383,0.005876970291137695,0.0012127153317763918,0.001,32,0.5,"{'model__alpha': 0.001, 'model__n_centers': 32, 'model__width': 0.5}",0.7267743884022954,0.6791301781595627,0.7245994405731504,0.6257467491995298,0.6497116404227906,0.6811924793514658,0.04007842315550739,7
0.11691040992736816,0.001223645857939228,0.006421804428100586,0.0012925663907998304,0.001,32,1.0,"{'model__alpha': 0.001, 'model__n_centers': 32, 'model__width': 1}",0.7947002475297338,0.7412305258033106,0.7243079872963253,0.6905867614602554,0.7402746323640426,0.7382200308907334,0.03366236073726978,1
0.07785873413085938,0.0031668983341483024,0.007295560836791992,0.0016865103415804649,0.01,8,0.5,"{'model__alpha': 0.01, 'model__n_centers': 8, 'model__width': 0.5}",0.5518384237896432,0.5316494936991504,0.4593814699792961,0.5266537834723726,0.4962276407623203,0.5131501623405564,0.03224530549753036,17
0.06564393043518066,0.004222406268301013,0.005954837799072266,0.001124599937582078,0.01,8,1.0,"{'model__alpha': 0.01, 'model__n_centers': 8, 'model__width': 1}",0.665072765072765,0.5660537272345749,0.5143377788457687,0.571901129324168,0.5933734939759037,0.5821477788906361,0.04891784632342834,13
0.08431692123413086,0.0064294096490095255,0.006894636154174805,0.0018659883511680723,0.01,16,0.5,"{'model__alpha': 0.01, 'model__n_centers': 16, 'model__width': 0.5}",0.6688729874776387,0.6435500020024831,0.677558932335355,0.5860995216264198,0.6571534943091161,0.6466469875502026,0.03235897722958568,10
0.08518381118774414,0.006950962226833809,0.00672764778137207,0.0012791126985328607,0.01,16,1.0,"{'model__alpha': 0.01, 'model__n_centers': 16, 'model__width': 1}",0.72022618013478,0.6394255756055898,0.7754625897928372,0.6415160926030491,0.7056783696998118,0.6964617615672136,0.051308824509293416,3
0.12371282577514649,0.0029520937183713297,0.006797885894775391,0.0006199826132121736,0.01,32,0.5,"{'model__alpha': 0.01, 'model__n_centers': 32, 'model__width': 0.5}",0.7179588009334773,0.6846076768817192,0.7396510840108401,0.6326911936439742,0.6497116404227906,0.6849240791785604,0.04013633810937071,6
0.1250432014465332,0.006789802868304219,0.006605005264282227,0.0015155356184497625,0.01,32,1.0,"{'model__alpha': 0.01, 'model__n_centers': 32, 'model__width': 1}",0.7345598585130361,0.6903777751719825,0.7348739656967505,0.6772283500197975,0.7101840843038025,0.7094448067410738,0.023149109091050394,2
0.07746696472167969,0.0033593503288495263,0.006932210922241211,0.001064483377345027,0.1,8,0.5,"{'model__alpha': 0.1, 'model__n_centers': 8, 'model__width': 0.5}",0.5449190472212941,0.5316494936991504,0.4596806862668844,0.5067917917917918,0.4907347321364194,0.506755150223108,0.030162465636064912,18
0.07432470321655274,0.004304215418513103,0.0075356483459472655,0.0009771439308752542,0.1,8,1.0,"{'model__alpha': 0.1, 'model__n_centers': 8, 'model__width': 1}",0.6542326427301393,0.5527104446875795,0.47386989625799125,0.5281150138823406,0.5388667679988874,0.5495589531113876,0.05876991045944049,15
0.08982396125793457,0.008268613169210614,0.007124614715576172,0.0008984052871005027,0.1,16,0.5,"{'model__alpha': 0.1, 'model__n_centers': 16, 'model__width': 0.5}",0.6683369252873563,0.6400807793228918,0.677558932335355,0.5859967808837052,0.6562781634392887,0.6456503162537194,0.032358483182175,11
0.10205950736999511,0.005465511360875989,0.008769369125366211,0.001953303948927356,0.1,16,1.0,"{'model__alpha': 0.1, 'model__n_centers': 16, 'model__width': 1}",0.6908971634630864,0.5938773100926303,0.6549462882796215,0.6040907192222982,0.6536554570091155,0.6394933876133504,0.035821446028224936,12
0.13164968490600587,0.007635397686716128,0.0072005271911621095,0.0020291429379916638,0.1,32,0.5,"{'model__alpha': 0.1, 'model__n_centers': 32, 'model__width': 0.5}",0.7252576368855439,0.674648696503918,0.7337520816788439,0.6403636465256184,0.6562494523020839,0.6860543027792015,0.0371968615675191,5
0.16350841522216797,0.045648292409352115,0.008832406997680665,0.0006289396871085963,0.1,32,1.0,"{'model__alpha': 0.1, 'model__n_centers': 32, 'model__width': 1}",0.7101083602496444,0.6210483099848758,0.6995033246539271,0.659249649368864,0.6720826892860103,0.6723984667086643,0.0315167863319808,8
