mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__n_centers,param_model__width,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.047697257995605466,0.004237920760730258,0.0049111366271972655,0.0008634083247454332,0.001,8,0.5,"{'model__alpha': 0.001, 'model__n_centers': 8, 'model__width': 0.5}",0.46851325757575757,0.6053112702502946,0.47978272627037666,0.44756592140313073,0.5342240103790844,0.5070794371757288,0.05685180749700854,17
0.0501004695892334,0.006282990347766894,0.004748630523681641,0.0009702450143189063,0.001,8,1.0,"{'model__alpha': 0.001, 'model__n_centers': 8, 'model__width': 1}",0.5710816921003434,0.6226876474495522,0.6127256334128703,0.4716577025797335,0.5603748733535968,0.5677055097792193,0.05355401964388554,13
0.07790956497192383,0.007227202454198283,0.006634426116943359,0.0013571121398645676,0.001,16,0.5,"{'model__alpha': 0.001, 'model__n_centers': 16, 'model__width': 0.5}",0.6231060606060607,0.6611473278649184,0.6096883402190307,0.6784917222417222,0.5762941226354856,0.6297455147134435,0.036512163814830516,10
0.07458548545837403,0.0070442081875915835,0.006138324737548828,0.001249781286170782,0.001,16,1.0,"{'model__alpha': 0.001, 'model__n_centers': 16, 'model__width': 1}",0.6645996007102404,0.6704686118479222,0.6897864106768217,0.6765521999359242,0.6275760435233402,0.6657965733388498,0.020857926002746288,7
0.10250654220581054,0.008791167145164418,0.005464982986450195,0.0005846851431831449,0.001,32,0.5,"{'model__alpha': 0.001, 'model__n_centers': 32, 'model__width': 0.5}",0.6796081111870587,0.6994809087832343,0.6518194335169158,0.6937190216574394,0.6652532041071385,0.6779761358503573,0.017657877137594393,5
0.10806694030761718,0.004453448816989714,0.007556724548339844,0.0013269900615954899,0.001,32,1.0,"{'model__alpha': 0.001, 'model__n_centers': 32, 'model__width': 1}",0.7103253581912119,0.8004726182527526,0.7179216641582232,0.757099567099567,0.7185814340136888,0.7408801283430887,0.033977203748296686,1
0.06146097183227539,0.0015571451095944561,0.005632972717285157,0.0010366387463624305,0.01,8,0.5,"{'model__alpha': 0.01, 'model__n_centers': 8, 'model__width': 0.5}",0.46851325757575757,0.6113462825608016,0.47978272627037666,0.44756592140313073,0.5342240103790844,0.5082864396378302,0.05894987331798483,16
0.05889396667480469,0.006606343297501023,0.005454587936401367,0.0008828433678503784,0.01,8,1.0,"{'model__alpha': 0.01, 'model__n_centers': 8, 'model__width': 1}",0.5828485939830477,0.617887838062054,0.6111831689197418,0.4567477481052339,0.5626506777896478,0.5662636053719451,0.058248891278675934,14
0.08916373252868652,0.01186813115895795,0.005608940124511718,0.0013324333381229412,0.01,16,0.5,"{'model__alpha': 0.01, 'model__n_centers': 16, 'model__width': 0.5}",0.6231060606060607,0.6611473278649184,0.6096883402190307,0.6718695538939354,0.5762941226354856,0.6284210810438862,0.03479989033881979,11
0.13768358230590821,0.08754058904394979,0.007414340972900391,0.001031331059212289,0.01,16,1.0,"{'model__alpha': 0.01, 'model__n_centers': 16, 'model__width': 1}",0.67078552661444,0.6725074360667581,0.6828445372965921,0.6675176592376081,0.6161443181640234,0.6619598954758843,0.02347452450610861,8
0.11480646133422852,0.0033089016908460856,0.007056617736816406,0.0008315334404965702,0.01,32,0.5,"{'model__alpha': 0.01, 'model__n_centers': 32, 'model__width': 0.5}",0.6797697662125523,0.706133117334177,0.6506219807899272,0.6855565268752264,0.6576700974230044,0.6759502977269773,0.019967773733787966,6
0.11504435539245605,0.0042416464513876095,0.005171775817871094,0.0012680490571029559,0.01,32,1.0,"{'model__alpha': 0.01, 'model__n_centers': 32, 'model__width': 1}",0.7168514679721842,0.7698808213514097,0.6828822412155745,0.702789201118333,0.6837817233290229,0.7112370909973048,0.031936718372473034,2
0.06364274024963379,0.002054139248126585,0.006562280654907227,0.0019439179577888511,0.1,8,0.5,"{'model__alpha': 0.1, 'model__n_centers': 8, 'model__width': 0.5}",0.47623119521440416,0.6065101677995555,0.47978272627037666,0.4410975774343747,0.5275517624655556,0.5062346858368534,0.05718802067622261,18
0.06447248458862305,0.005106395631122205,0.006537342071533203,0.0018088241643146863,0.1,8,1.0,"{'model__alpha': 0.1, 'model__n_centers': 8, 'model__width': 1}",0.5488672668479816,0.5701183853943802,0.5859870263895032,0.47798681650378416,0.5398938079081299,0.5445706606087558,0.03699119805672734,15
0.08233790397644043,0.0032704073698930558,0.007370567321777344,0.0016139980552608028,0.1,16,0.5,"{'model__alpha': 0.1, 'model__n_centers': 16, 'model__width': 0.5}",0.6194023341260912,0.6560560847198779,0.6155552766918637,0.6657702470826032,0.5834738140659737,0.628051551337282,0.029749266872697605,12
0.06910085678100586,0.0035968284396675296,0.004814815521240234,0.0005122603555752007,0.1,16,1.0,"{'model__alpha': 0.1, 'model__n_centers': 16, 'model__width': 1}",0.6526898111723052,0.6463160707463179,0.6428617282428948,0.646965500870391,0.5834076482538074,0.6344481518571433,0.025714629825571784,9
0.09073104858398437,0.003041889797458594,0.004937744140625,0.0009035352336657311,0.1,32,0.5,"{'model__alpha': 0.1, 'model__n_centers': 32, 'model__width': 0.5}",0.6749748995983935,0.7245616463639719,0.6444958985609391,0.7057924469896301,0.6674986372939549,0.6834647057613779,0.02840086844047339,4
0.0911452293395996,0.0023905758645245225,0.004960966110229492,0.0007838582068826153,0.1,32,1.0,"{'model__alpha': 0.1, 'model__n_centers': 32, 'model__width': 1}",0.7175930814142196,0.6960836005779826,0.6593910865397661,0.6953538901379663,0.6492947504836714,0.6835432818307212,0.025347304990269805,3
