mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.01037898063659668,0.00046295850796026193,0.00464024543762207,0.0007447998988164105,0.1,{'model__C': 0.1},0.8056628643978042,0.7522897783102396,0.7526613789005528,0.7449286676129125,0.7059810985653683,0.7523047575573755,0.031772639342778686,4
0.013245153427124023,0.0010720618428148342,0.003803062438964844,0.00019789399285490632,1.0,{'model__C': 1},0.822851775595678,0.7699353399103794,0.8112923172004691,0.780286953620287,0.769914899874096,0.790856257240182,0.02204214667767827,3
0.03228774070739746,0.0027461749328141225,0.003474998474121094,0.00011533511023798299,10.0,{'model__C': 10},0.8092653648713802,0.8091791686200969,0.8201185523560921,0.8098911411411411,0.7843583481552174,0.8065625150287856,0.01184924638661025,1
0.23345322608947755,0.06133481356042683,0.005080270767211914,0.0019966550141236436,100.0,{'model__C': 100},0.8081796081796082,0.8037445278298936,0.7928253997342741,0.8011439038929281,0.7666460992493501,0.7945079077772108,0.014801203965191932,2
