mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3315157890319824,0.6304138885737445,0.006316947937011719,0.0013991379541196793,0.1,{'model__C': 0.1},0.7696641064340132,0.7504059488759611,0.7702001802545281,0.6980000072391377,0.7186540670067801,0.7413848619620841,0.028671773241070907,4
0.017866802215576173,0.0012295167427854132,0.006032896041870117,0.0008946861354345761,1.0,{'model__C': 1},0.7994946760086347,0.7699536743465089,0.8426182399596892,0.7678407396511994,0.7404017857142857,0.7840618231360637,0.03474302571271191,1
0.05134396553039551,0.0071495908774815995,0.00704488754272461,0.0009875921214039345,10.0,{'model__C': 10},0.7757332803501841,0.782231084133258,0.8232292372368013,0.7599362774797292,0.7723266813453092,0.7826913121090564,0.021527501300710804,2
0.23640017509460448,0.06542260279084638,0.0066626548767089845,0.001039459336878792,100.0,{'model__C': 100},0.7877704571855412,0.7738098907132861,0.807262742194249,0.7533637871495772,0.7687592902266815,0.778193233493867,0.018228954632597338,3
