mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__n_centers,param_model__width,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.056809091567993165,0.0037020812702240197,0.005316019058227539,0.0014001159182780514,0.001,8,0.5,"{'model__alpha': 0.001, 'model__n_centers': 8, 'model__width': 0.5}",0.48271106079822784,0.41121392923857586,0.49177189623202233,0.5022641691776165,0.5320719800084157,0.48400660709097176,0.040010925386959224,16
0.06672797203063965,0.003865512607362598,0.005422782897949219,0.0013470127753888712,0.001,8,1.0,"{'model__alpha': 0.001, 'model__n_centers': 8, 'model__width': 1}",0.5764089912669362,0.4721327814615374,0.5618414918414918,0.5838186690084896,0.6038575139255395,0.5596118895007989,0.045789412646491855,13
0.08986210823059082,0.010921907995239382,0.0072234153747558595,0.0012535956695467205,0.001,16,0.5,"{'model__alpha': 0.001, 'model__n_centers': 16, 'model__width': 0.5}",0.6258525149190111,0.5749765275169725,0.6290505226480836,0.678958591609194,0.6516746411483254,0.6321025595683173,0.03432292423848011,12
0.09549055099487305,0.009494609777329632,0.007867956161499023,0.0009270751933320617,0.001,16,1.0,"{'model__alpha': 0.001, 'model__n_centers': 16, 'model__width': 1}",0.6911849085264861,0.636238200002245,0.6159895628961009,0.6781485154290381,0.6811501940222777,0.6605422761752295,0.02915225286396163,8
0.12771644592285156,0.002203949766708322,0.008101987838745116,0.0010349064832591483,0.001,32,0.5,"{'model__alpha': 0.001, 'model__n_centers': 32, 'model__width': 0.5}",0.6744560786172438,0.6216216216216217,0.6610287134796938,0.7268936924015191,0.6784782000370664,0.672495661231429,0.03381845235675614,6
0.13212003707885742,0.005009660035925626,0.007882356643676758,0.0018621372331480389,0.001,32,1.0,"{'model__alpha': 0.001, 'model__n_centers': 32, 'model__width': 1}",0.8036407694929464,0.6617837697692507,0.701023981570284,0.7779602869743715,0.7242898193760262,0.7337397254365758,0.05133983677450624,1
0.08286070823669434,0.006332445225262609,0.007395219802856445,0.0012569860941485454,0.01,8,0.5,"{'model__alpha': 0.01, 'model__n_centers': 8, 'model__width': 0.5}",0.48271106079822784,0.41121392923857586,0.49177189623202233,0.5022641691776165,0.5320719800084157,0.48400660709097176,0.040010925386959224,16
0.07847414016723633,0.007020758233646325,0.008760309219360352,0.000953488792016783,0.01,8,1.0,"{'model__alpha': 0.01, 'model__n_centers': 8, 'model__width': 1}",0.569743757718141,0.4781309462639572,0.539020979020979,0.5838186690084896,0.5914499838071281,0.552432867163739,0.041249788056036366,14
0.10470366477966309,0.005547072232955692,0.007955837249755859,0.0027535370281080583,0.01,16,0.5,"{'model__alpha': 0.01, 'model__n_centers': 16, 'model__width': 0.5}",0.6258525149190111,0.5749765275169725,0.636537687013587,0.678327172173644,0.6516746411483254,0.633473708554308,0.034154056542915916,10
0.09721717834472657,0.0048970467957907635,0.007468795776367188,0.0007841134587470219,0.01,16,1.0,"{'model__alpha': 0.01, 'model__n_centers': 16, 'model__width': 1}",0.6983380612396677,0.6409125162962795,0.6282589564906638,0.6740008306502595,0.6881612290148875,0.6659343187383516,0.027035643883223177,7
0.12773852348327636,0.0076340899255494254,0.007931089401245118,0.001136590160565219,0.01,32,0.5,"{'model__alpha': 0.01, 'model__n_centers': 32, 'model__width': 0.5}",0.6744560786172438,0.6216216216216217,0.6474360069821662,0.734431542934148,0.6859369765666617,0.6727764453443683,0.03804293788677056,5
0.14838995933532714,0.011341966927874786,0.007033348083496094,0.0013095007139576906,0.01,32,1.0,"{'model__alpha': 0.01, 'model__n_centers': 32, 'model__width': 1}",0.7520167237241613,0.6487333643236624,0.7094929563388166,0.7350290009705648,0.6767581937876882,0.7044060478289786,0.0376676781293113,2
0.08763012886047364,0.004754994058460962,0.009276151657104492,0.0017762972731014115,0.1,8,0.5,"{'model__alpha': 0.1, 'model__n_centers': 8, 'model__width': 0.5}",0.47821659953684925,0.4191248251715431,0.4841585389175751,0.5105805855873187,0.523293172690763,0.48307474438080983,0.036023496845795214,18
0.08582730293273926,0.002800243311456701,0.009533452987670898,0.0010395252308933885,0.1,8,1.0,"{'model__alpha': 0.1, 'model__n_centers': 8, 'model__width': 1}",0.5341980029262259,0.46218955578956966,0.5397339491772075,0.563665007501299,0.6082455807052778,0.541606419219916,0.04752428459976105,15
0.11068968772888184,0.006543147220594518,0.009079647064208985,0.0019550499589638627,0.1,16,0.5,"{'model__alpha': 0.1, 'model__n_centers': 16, 'model__width': 0.5}",0.6279411764705882,0.5678336703741154,0.6290784832451499,0.6648388952819333,0.6738003925365779,0.6326985235816729,0.03732439778436744,11
0.18250160217285155,0.04309349659756192,0.012783336639404296,0.003171176614508438,0.1,16,1.0,"{'model__alpha': 0.1, 'model__n_centers': 16, 'model__width': 1}",0.6505599391151552,0.6052772574142171,0.5903631907308378,0.6562383286647993,0.6917867033064666,0.6388450838462953,0.03666025314092939,9
0.1533576488494873,0.00935325283342735,0.008618450164794922,0.0025644353642736936,0.1,32,0.5,"{'model__alpha': 0.1, 'model__n_centers': 32, 'model__width': 0.5}",0.6906585163881356,0.6307421707040817,0.6163493768907418,0.7359078048394787,0.6920169907872241,0.6731349719219323,0.043876616090407446,4
0.13512425422668456,0.01620923761112399,0.00703887939453125,0.0014909022081215607,0.1,32,1.0,"{'model__alpha': 0.1, 'model__n_centers': 32, 'model__width': 1}",0.6807211804437399,0.6476500696768264,0.6546630785136531,0.7062971085626156,0.6876150913761432,0.6753893057145957,0.021597373497745636,3
