mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.07018489837646484,0.02632968862937529,0.005434274673461914,0.0018317420794249414,0.0001,"(16,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.538726726642655,0.5932411827537483,0.292874392543377,0.6721295945433876,0.5142599293988256,0.5222463651763987,0.12684804599864358,11
0.06602311134338379,0.02062082733745706,0.006230592727661133,0.0022543342786516857,0.0001,"(16,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.7585062231180952,0.7547288587424362,0.7062865497076024,0.7224613422604814,0.7706225171542074,0.7425210981965645,0.02412293388520319,6
0.16691117286682128,0.04757820143373332,0.008846426010131836,0.005978031262556328,0.0001,"(32,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.6805578441664335,0.7400387925043589,0.6535350889955865,0.6988732181751526,0.6123573288220496,0.6770724545327163,0.042881781740098365,7
0.09651927947998047,0.030210788383867992,0.0064853191375732425,0.0023574185526575365,0.0001,"(32,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.8134820285348455,0.812259246171767,0.7334824858651507,0.8263953611057379,0.7361279027945694,0.7843494048944142,0.04076343496400069,3
0.11445784568786621,0.05155593379599562,0.004226827621459961,0.0012122622604601235,0.0001,"(32, 16)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.6302017248215702,0.2228224213518331,0.6550553345643029,0.7497800469675808,0.7163283068234931,0.5948375669057561,0.19080840848445232,10
0.06419973373413086,0.01008295459031867,0.004108238220214844,0.0006733184221093592,0.0001,"(32, 16)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.7868038493038494,0.7693549454112835,0.7416415618170004,0.8194201772067669,0.8296545235141727,0.7893750114506145,0.032283268763624015,2
0.05877022743225098,0.02287652987860324,0.003435659408569336,0.0010928388995529938,0.01,"(16,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.538726726642655,0.5932411827537483,0.292874392543377,0.6721295945433876,0.5142599293988256,0.5222463651763987,0.12684804599864358,11
0.05458745956420898,0.02495343788997537,0.00384368896484375,0.0009556190403464678,0.01,"(16,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.7575398663554103,0.7547288587424362,0.7230250963367642,0.729745742037947,0.7706225171542074,0.747132416125353,0.017895614604044797,5
0.07989001274108887,0.02634753603342381,0.003104686737060547,0.00044750889120319566,0.01,"(32,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.6805578441664335,0.7400387925043589,0.6535350889955865,0.6988732181751526,0.6123573288220496,0.6770724545327163,0.042881781740098365,7
0.048390436172485354,0.014966035172848904,0.0032167434692382812,0.0006541028034916874,0.01,"(32,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.8136179948891662,0.812259246171767,0.7334824858651507,0.8258986631457336,0.7361279027945694,0.7842772585732775,0.0406809074443515,4
0.07985730171203613,0.030079253459749298,0.0026635646820068358,0.00047492443315304685,0.01,"(32, 16)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.6737476043048798,0.2228224213518331,0.6550553345643029,0.75076522821592,0.7445134858662256,0.6093808148606322,0.1969299510173856,9
0.05221843719482422,0.01650957047781814,0.0030495166778564454,0.0002973984310729847,0.01,"(32, 16)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.7810284551149194,0.8012557817612074,0.7902150876834421,0.7409391124871002,0.8362224629830263,0.7899321800059391,0.030824312720335496,1
