mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.08660240173339843,0.04538649755721571,0.007140970230102539,0.0024573075079323175,0.0001,"(16,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.41604599104599105,0.44729374213407325,0.6327701782665018,0.4353847381864623,0.43371249684030405,0.47304142929466647,0.08048538741486488,11
0.08806109428405762,0.05537625172759216,0.005782318115234375,0.0018630225937460393,0.0001,"(16,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.8439593087104792,0.7306848977580684,0.6746405791232156,0.7051245240300504,0.6884265010351966,0.7285671621314022,0.06064443685226512,5
0.10677018165588378,0.02491156254870617,0.004603910446166992,0.0006928672543905988,0.0001,"(32,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.7162248696947133,0.6026440429029563,0.7603122039816185,0.697302114659721,0.5804552248176553,0.6713876912113329,0.06867881990195907,10
0.056863832473754886,0.014756230914418612,0.004218912124633789,0.000653863196168644,0.0001,"(32,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.821608200410941,0.8168842102429756,0.7721415759579369,0.7971127788200959,0.7243393099557482,0.7864172150775395,0.03560477075758449,3
0.09430699348449707,0.013205269364500855,0.0052777290344238285,0.0018595873657586816,0.0001,"(32, 16)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.736920133944507,0.6385091244183939,0.6891974843714695,0.6569704685088364,0.7150350746561116,0.6873264571798637,0.03615361400018615,8
0.05990743637084961,0.015590938536186951,0.00475311279296875,0.0012683632228201248,0.0001,"(32, 16)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.7820614035087718,0.8091820263712761,0.8386608086046288,0.7222260273972603,0.8025584795321639,0.7909377490828202,0.038847073629348784,2
0.06196608543395996,0.026708638675102245,0.004140663146972656,0.0008202699847988308,0.01,"(16,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.41604599104599105,0.44729374213407325,0.6327701782665018,0.4353847381864623,0.43371249684030405,0.47304142929466647,0.08048538741486488,11
0.05609874725341797,0.015078086759973264,0.004416513442993164,0.0019228602661282258,0.01,"(16,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.7525613275613275,0.7306848977580684,0.6746405791232156,0.6767094017094017,0.6884265010351966,0.704604541437442,0.03136158532477238,6
0.12477774620056152,0.023637654166005675,0.005264663696289062,0.0017956801016311297,0.01,"(32,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.7162248696947133,0.6969703812461489,0.7603122039816185,0.697302114659721,0.5804552248176553,0.6902529588799714,0.059553664440155904,7
0.07651305198669434,0.022039528290475407,0.006240415573120117,0.0015526295462439878,0.01,"(32,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.8015853416425766,0.8168842102429756,0.7721415759579369,0.8032073218841418,0.7243393099557482,0.7836315519366758,0.03304202816230329,4
0.14166536331176757,0.0270209717096843,0.005476951599121094,0.0013977425468854204,0.01,"(32, 16)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.736920133944507,0.6385091244183939,0.6891974843714695,0.6569704685088364,0.7150350746561116,0.6873264571798637,0.03615361400018615,8
0.11367907524108886,0.043773627502875515,0.004811811447143555,0.00276773122223482,0.01,"(32, 16)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.7755701754385964,0.8091820263712761,0.8073350983251455,0.8178141303141304,0.8080960105743811,0.803599488204706,0.01451231651538476,1
