mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.01974830627441406,0.003795344916959187,0.008527517318725586,0.0010199790802757468,0.1,{'model__C': 0.1},0.8101399002603822,0.8109884559884559,0.7166383311958779,0.7669788697507308,0.7140127950975551,0.7637516704586005,0.04263148846867441,4
0.024773406982421874,0.004928055114675806,0.009242534637451172,0.001627060701986619,1.0,{'model__C': 1},0.7894001831501831,0.8810270968517183,0.7666643802207183,0.8092515592515592,0.7848465935815333,0.8062379626111424,0.03977352454715204,3
0.05622920989990234,0.01350183851697281,0.01023564338684082,0.0016787593800578324,10.0,{'model__C': 10},0.8274682108015441,0.8562575813734079,0.8003826810417187,0.8370020765778997,0.7873152972551569,0.8216851694099454,0.024893320407350147,1
0.3153220653533936,0.1061702662606125,0.008189964294433593,0.0016246209183829344,100.0,{'model__C': 100},0.789328927773641,0.8435099320968887,0.7647492497889037,0.8192948962985632,0.815361992309541,0.8064489996535075,0.027018279783202884,2
