mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06768560409545898,0.0312478281912463,0.004394435882568359,0.0012313423705769674,0.0001,"(16,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.33250928070189945,0.5942307692307693,0.3921212374990404,0.5086301044634378,0.414310116415044,0.4483603016620382,0.0923627077875381,11
0.06667265892028809,0.01954157869022048,0.005353116989135742,0.0016624711708310383,0.0001,"(16,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.7692188754156633,0.6551008526577786,0.8118488622542924,0.7289050219243816,0.7145475143276023,0.7359242253159437,0.05274795688224264,3
0.09069309234619141,0.01679923462088911,0.004498577117919922,0.0009916925759426982,0.0001,"(32,)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.6705516024903112,0.7147336377473363,0.5797599096473331,0.5743672728966847,0.5996815974479882,0.6278188040459307,0.05538719398630105,7
0.05315432548522949,0.007459929871085693,0.005116987228393555,0.003100327293299984,0.0001,"(32,)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.7874524764935724,0.6908423520923521,0.7619274000368528,0.7538963963963964,0.7111224759248873,0.7410482201888122,0.03512990221237405,2
0.09265036582946777,0.02482062211247259,0.002916240692138672,0.0004315541880681168,0.0001,"(32, 16)",0.001,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.4799310049434181,0.6884961884961884,0.4815128885562322,0.5079155179858504,0.4772627909724684,0.5270236781908315,0.08149060205231505,10
0.04842948913574219,0.008928919388669278,0.00434417724609375,0.0006204864184027281,0.0001,"(32, 16)",0.01,"{'model__alpha': 0.0001, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.6545991545442655,0.7393462173023078,0.7899521476311872,0.68143173175808,0.6904055966393136,0.7111469695750308,0.04799230970765406,5
0.053716087341308595,0.0262672002522619,0.0034701347351074217,0.00047754600766284846,0.01,"(16,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.001}",0.33250928070189945,0.5942307692307693,0.3921212374990404,0.5086301044634378,0.414310116415044,0.4483603016620382,0.0923627077875381,11
0.04580016136169433,0.018310254567391018,0.003522777557373047,0.00042716017991762024,0.01,"(16,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (16,), 'model__learning_rate_init': 0.01}",0.7692188754156633,0.6551008526577786,0.8118488622542924,0.7289050219243816,0.7145475143276023,0.7359242253159437,0.05274795688224264,3
0.07409658432006835,0.014621169677020809,0.004141807556152344,0.0014070550988460593,0.01,"(32,)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.001}",0.6705516024903112,0.7147336377473363,0.5797599096473331,0.5743672728966847,0.5996815974479882,0.6278188040459307,0.05538719398630105,7
0.06139836311340332,0.021947688559076337,0.004618692398071289,0.0012499136192476168,0.01,"(32,)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32,), 'model__learning_rate_init': 0.01}",0.7874524764935724,0.6908423520923521,0.8527651987876627,0.7538963963963964,0.7242034383013938,0.7618319724142755,0.05557637632595637,1
0.10451569557189941,0.037617369869594706,0.0037641525268554688,0.000570463392365063,0.01,"(32, 16)",0.001,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.001}",0.4799310049434181,0.717095010252905,0.4815128885562322,0.5079155179858504,0.6956845238095237,0.5764277891095858,0.10679310358957832,9
0.05114622116088867,0.011148401337962676,0.004056406021118164,0.001561783728801437,0.01,"(32, 16)",0.01,"{'model__alpha': 0.01, 'model__hidden_layer_sizes': (32, 16), 'model__learning_rate_init': 0.01}",0.6548940631655371,0.75136230728336,0.7693013020355767,0.6676631269577677,0.710517289834559,0.7107476178553601,0.044842018033983175,6
