mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__n_centers,param_model__width,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.10529541969299316,0.00501686484250062,0.01026911735534668,0.001760403933830727,0.001,8,0.5,"{'model__alpha': 0.001, 'model__n_centers': 8, 'model__width': 0.5}",0.4536267915798833,0.4330813552644538,0.6049363756033348,0.5409957821382725,0.4657273906398003,0.4996735390451489,0.06402336357751337,17
0.10289788246154785,0.013834953666382505,0.009013795852661132,0.0009846051313351638,0.001,8,1.0,"{'model__alpha': 0.001, 'model__n_centers': 8, 'model__width': 1}",0.567875101403863,0.5664667366421753,0.6022167487684729,0.603897351652728,0.5366723744292237,0.5754256625792926,0.02516938635860396,13
0.10043854713439941,0.001619589403479516,0.007412910461425781,0.00071978403977631,0.001,16,0.5,"{'model__alpha': 0.001, 'model__n_centers': 16, 'model__width': 0.5}",0.620504084354422,0.6565943307438228,0.652271413005689,0.6312578861030484,0.6050388623918036,0.6331333153197571,0.019333902982109852,10
0.09915680885314941,0.002629016240170679,0.0074002742767333984,0.0012235268422131193,0.001,16,1.0,"{'model__alpha': 0.001, 'model__n_centers': 16, 'model__width': 1}",0.6988505686758095,0.7034502728692681,0.6591022755688922,0.7037554764110028,0.6099542755178855,0.6750225738085716,0.03657547386904366,3
0.13327012062072754,0.007526715094780919,0.007134628295898437,0.001530498020524284,0.001,32,0.5,"{'model__alpha': 0.001, 'model__n_centers': 32, 'model__width': 0.5}",0.6262892454406792,0.7058696285855006,0.6954579029619319,0.6523424223846165,0.6262899896800826,0.6612498378105622,0.03371911475685364,7
0.12168850898742675,0.0044151114530256285,0.0064658641815185545,0.0014423344823213864,0.001,32,1.0,"{'model__alpha': 0.001, 'model__n_centers': 32, 'model__width': 1}",0.69984520123839,0.7487109478158072,0.7902314557244134,0.7577246700397933,0.6697957121344218,0.7332615973905651,0.042958731903367776,1
0.07359013557434083,0.00787749047823488,0.007281589508056641,0.0013051218422467238,0.01,8,0.5,"{'model__alpha': 0.01, 'model__n_centers': 8, 'model__width': 0.5}",0.4536267915798833,0.4330813552644538,0.6049363756033348,0.5409957821382725,0.4657273906398003,0.4996735390451489,0.06402336357751337,17
0.07639541625976562,0.001748084908811625,0.00845026969909668,0.0013556298007469279,0.01,8,1.0,"{'model__alpha': 0.01, 'model__n_centers': 8, 'model__width': 1}",0.5624037014576735,0.5355846774193549,0.5917764641453515,0.6107160380709564,0.5122064677584575,0.5625374697703588,0.03587693941393561,14
0.11481189727783203,0.006483528841416419,0.007069587707519531,0.0007159467855649015,0.01,16,0.5,"{'model__alpha': 0.01, 'model__n_centers': 16, 'model__width': 0.5}",0.620504084354422,0.649123983472496,0.652271413005689,0.6312578861030484,0.6050388623918036,0.6316392458654918,0.017681176590827363,11
0.11474080085754394,0.009960401546875214,0.008143377304077149,0.001622288112557951,0.01,16,1.0,"{'model__alpha': 0.01, 'model__n_centers': 16, 'model__width': 1}",0.669743209595195,0.6879796431668641,0.6453287765152278,0.6952235617369137,0.6210379925405501,0.6638626367109501,0.027485170104627598,5
0.13969125747680664,0.010436675648148009,0.0075321197509765625,0.0008767457667650135,0.01,32,0.5,"{'model__alpha': 0.01, 'model__n_centers': 32, 'model__width': 0.5}",0.6262892454406792,0.7058696285855006,0.6954579029619319,0.6523424223846165,0.6252425180598555,0.6610403434865167,0.03393820901253843,8
0.13104896545410155,0.006103552839419042,0.007086992263793945,0.001995785825006162,0.01,32,1.0,"{'model__alpha': 0.01, 'model__n_centers': 32, 'model__width': 1}",0.6736292878887737,0.719607936980629,0.7316600824458948,0.7442523847996485,0.625741341991342,0.6989782068212576,0.04370274136383829,2
0.09929060935974121,0.04753039228093344,0.007925653457641601,0.0013991770469389967,0.1,8,0.5,"{'model__alpha': 0.1, 'model__n_centers': 8, 'model__width': 0.5}",0.4536267915798833,0.42123140943563475,0.6109416445623342,0.546953933153828,0.4657273906398003,0.4996962338742962,0.06934239113059612,16
0.08175930976867676,0.0031743382789831184,0.00845165252685547,0.001031478611117476,0.1,8,1.0,"{'model__alpha': 0.1, 'model__n_centers': 8, 'model__width': 1}",0.5532281675165293,0.4857277617132427,0.5787132722892372,0.604911768709818,0.5165102563748695,0.5478182453207393,0.042611873202138155,15
0.0799065113067627,0.0029887708620772546,0.006468343734741211,0.00043467596040162133,0.1,16,0.5,"{'model__alpha': 0.1, 'model__n_centers': 16, 'model__width': 0.5}",0.6214132590299035,0.649123983472496,0.6591274136925793,0.6229241204531902,0.599655248133509,0.6304488049563356,0.021249611763597954,12
0.08667421340942383,0.012635722208556554,0.006415557861328125,0.0014220406179714048,0.1,16,1.0,"{'model__alpha': 0.1, 'model__n_centers': 16, 'model__width': 1}",0.6117927869763855,0.6792148364323874,0.6614913915234246,0.6756322239398361,0.5960924276872553,0.6448447333118579,0.03427974112380082,9
0.10039114952087402,0.008245489472099767,0.00592188835144043,0.001898566833894683,0.1,32,0.5,"{'model__alpha': 0.1, 'model__n_centers': 32, 'model__width': 0.5}",0.6621888528138529,0.6904790371433126,0.6922704233750745,0.6523424223846165,0.616768228016338,0.662809792746639,0.02779673698122978,6
0.0935899257659912,0.007720435002957044,0.006704807281494141,0.0010983652005829843,0.1,32,1.0,"{'model__alpha': 0.1, 'model__n_centers': 32, 'model__width': 1}",0.6381111535523301,0.7336495797730618,0.6725551684088269,0.6869993977717554,0.6255174279636845,0.6713665454939317,0.03829631294336657,4
