mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.025835609436035155,0.0029264274642451828,0.011072969436645508,0.0033042731522163254,0.1,{'model__C': 0.1},0.725387419597946,0.7533210784313725,0.7061849334875651,0.750024822179045,0.7873456790123456,0.7444527865416548,0.027486037185289185,4
0.03327784538269043,0.0037110019935278657,0.011632871627807618,0.002220934673390636,1.0,{'model__C': 1},0.7659890913180387,0.8079294549448008,0.7819502687923741,0.7918016176418533,0.8429653278522812,0.7981271521098696,0.026233970482595393,3
0.07239437103271484,0.0073026625464377715,0.00979599952697754,0.001924684666373456,10.0,{'model__C': 10},0.7607050483762813,0.8184378891166053,0.8160010018688708,0.773081648184388,0.8369657129831836,0.8010382601058657,0.029071473026254593,1
0.34488511085510254,0.11468237542043867,0.009917688369750977,0.001403451855115739,100.0,{'model__C': 100},0.7415964573401281,0.8312176201916375,0.7941385669125396,0.7926463455614808,0.8364940130823691,0.7992186006176311,0.03406671778429801,2
